Entity,Label
infections thrombophlebitis,DISEASE
radiculopathy,DISEASE
STEMI Takotsubo,DISEASE
Hyponatremia,DISEASE
smoking,CHEMICAL
alcohol,CHEMICAL
ETOH abuse,DISEASE
thyromegaly,DISEASE
hepatosplenomegaly,DISEASE
jaundice splinters,DISEASE
Thin,CHEMICAL
Normocephalic anicteric,DISEASE
tenderness,DISEASE
Glucose,CHEMICAL
Lactate,CHEMICAL
Glucose,CHEMICAL
Calcium,CHEMICAL
hemolytic,DISEASE
alpha streptococcus Lactobacillus,CHEMICAL
pneumonia,DISEASE
ascites,DISEASE
pleural effusions,DISEASE
pyelonephritis,DISEASE
fullness left renal pelvis likely obstruction,DISEASE
pneumonitis,DISEASE
hypersensitivity pneumonitis,DISEASE
drug toxicity NSIP,DISEASE
edema pneumonia ECHO left atrium right atrium normal cavity size,DISEASE
aortic stenosis,DISEASE
aortic regurgitation,DISEASE
mitral valve prolapse,DISEASE
mitral regurgitation,DISEASE
aortic regurgitation,DISEASE
mitral regurgitation,DISEASE
mitral regurgitation,DISEASE
pulmonary opacifications,DISEASE
pulmonary edema hemorrhage,DISEASE
effusion,DISEASE
pleural effusion,DISEASE
volume loss,DISEASE
Dilated loops bowel left abdomen,DISEASE
dilated loop bowel left lower quadrant measures essentially unchanged four hours Surgical clips project over abdomen pelvis calcified right breast implant,DISEASE
Dilated bowel loop remains concerning small bowel obstruction abdomen Multiple intra abdominal fluid,DISEASE
abscess,DISEASE
left hydronephrosis,DISEASE
cystitis bowel obstruction,DISEASE
left hydroureteronephrosis,DISEASE
Sepsis,DISEASE
meropenem,CHEMICAL
norepinephrine,CHEMICAL
abdominal pain,DISEASE
ascites,DISEASE
lactate,CHEMICAL
ethanol,CHEMICAL
Abdominal pain Pain,DISEASE
abdominal pain,DISEASE
morning pain,DISEASE
pain,DISEASE
pain,DISEASE
dilaudid,CHEMICAL
pain,DISEASE
gabapentin,CHEMICAL
methadone,CHEMICAL
gabapentin Anemia,CHEMICAL
oxygen,CHEMICAL
volume overload,DISEASE
hypertensive,DISEASE
oxygen,CHEMICAL
lasix,CHEMICAL
hydralazine nitro,CHEMICAL
volume overload,DISEASE
lasix,CHEMICAL
azithromycin,CHEMICAL
pneumonia,DISEASE
opacities,DISEASE
pneumonitis,DISEASE
hypersensitivity pneumonitis,DISEASE
drug toxicity NSIP Pneumonitis,DISEASE
Hypoxemia,DISEASE
oxygen,CHEMICAL
lung toxicity,DISEASE
azithromycin,CHEMICAL
pneumonia,DISEASE
Urosepsis,DISEASE
meropenem,CHEMICAL
Hyoscyamine bladder spasm pain Anemia,CHEMICAL
inflammation,DISEASE
cystitis,DISEASE
infection myelodysplasia,DISEASE
Hemolysis,DISEASE
hemolytic,DISEASE
iron,CHEMICAL
Abdominal pain,DISEASE
abdominal pain,DISEASE
cervical cancer radiation complications,DISEASE
methadone oxycodone,CHEMICAL
dilaudid,CHEMICAL
vomiting,DISEASE
dilated loops bowel abdomen,DISEASE
bladder hydronephrosis dilated,DISEASE
creatinine,CHEMICAL
urinoma,DISEASE
hydronephrosis,DISEASE
Anxiety depression,DISEASE
alprazolam fluoxetine,CHEMICAL
Pain,DISEASE
gabapentin methadone,CHEMICAL
levothyroxine,CHEMICAL
vitamin calcium,CHEMICAL
Lisinopril,CHEMICAL
alprazolam,CHEMICAL
insomnia ergocalciferol vitamin,CHEMICAL
Capsule,CHEMICAL
fexofenadine,CHEMICAL
fluoxetine,CHEMICAL
gabapentin Capsule,CHEMICAL
levothyroxine,CHEMICAL
pantoprazole,CHEMICAL
pilocarpine,CHEMICAL
methadone,CHEMICAL
ertapenem,CHEMICAL
oxycodone,CHEMICAL
Pyridium,CHEMICAL
nausea lisinopril,CHEMICAL
Vitamin,CHEMICAL
darifenacin,CHEMICAL
hyoscyamine sulfate,CHEMICAL
bladder spasm Ativan,DISEASE
anxiety Vivelle,DISEASE
zolmitriptan,CHEMICAL
calcium carbonate,CHEMICAL
Fioricet,CHEMICAL
headache,DISEASE
Ethanol,CHEMICAL
acetaminophen,CHEMICAL
pain gabapentin Capsule,DISEASE
levothyroxine,CHEMICAL
pantoprazole,CHEMICAL
methadone,CHEMICAL
lorazepam,CHEMICAL
anxiety butalbital acetaminophen,DISEASE
headache fluoxetine Capsule,DISEASE
hyoscyamine sulfate,CHEMICAL
bladder spasm calcium carbonate,DISEASE
cholecalciferol vitamin,CHEMICAL
Maalox,CHEMICAL
Vivelle,CHEMICAL
Salagen,CHEMICAL
lisinopril,CHEMICAL
Heparin,CHEMICAL
heparin,CHEMICAL
Heparin,CHEMICAL
ethanol,CHEMICAL
alcohol,CHEMICAL
oxycodone,CHEMICAL
hydromorphone,CHEMICAL
pain,DISEASE
clotrimazole,CHEMICAL
anemia pulmonary infiltrates hydronephrosis,DISEASE
infection urinary tract anemia,DISEASE
urinary tract infection,DISEASE
infection,DISEASE
urinary tract infection,DISEASE
anemia,DISEASE
shortness breath,DISEASE
oxygen,CHEMICAL
shortness breath,DISEASE
abdominal pain,DISEASE
infection,DISEASE
Oxycodone,CHEMICAL
Dilaudid,CHEMICAL
pain,DISEASE
Hyocyamine,CHEMICAL
bladder spasm,DISEASE
Clotrimazole,CHEMICAL
diabetes charcot,DISEASE
MRSA infection,DISEASE
bilious bloody,DISEASE
cough,DISEASE
cellulitis,DISEASE
glucose,CHEMICAL
lactate,CHEMICAL
Diabetic Ketoacidosis,DISEASE
Vancomycin cellulitis,CHEMICAL
infection,DISEASE
Vancomycin,CHEMICAL
Zosyn,CHEMICAL
osteolysis,DISEASE
infection,DISEASE
Diabetes Mellitus Type Bilateral Charcot,DISEASE
Charcot,DISEASE
Cataract,DISEASE
Diabetes Mellitus,DISEASE
tenderness,DISEASE
palpation carotids bruits thyromegaly,DISEASE
tenderness,DISEASE
CTAB,CHEMICAL
wheezes rales rhonchi,DISEASE
hernias,DISEASE
inguinal hernias,DISEASE
erythema,DISEASE
cellulitis,DISEASE
edema,DISEASE
cyanosis,DISEASE
hallucinations delusions Mood upset agitated moment,DISEASE
ptosis sensation symmetric face symmetric weakness VIII hearing symmetric finger palate,DISEASE
dysarthria dysphagia,DISEASE
spasticity rigidity tremor chorea athetosis hemiballismus bradykinesia,DISEASE
onychomycosis,DISEASE
vibration pain,DISEASE
asterixis,DISEASE
Vanco,CHEMICAL
Glucose,CHEMICAL
skin ulcer,DISEASE
osteolysis,DISEASE
osteomyelitis,DISEASE
osteolysis,DISEASE
infection,DISEASE
clear failure pneumonia,DISEASE
pneumonia,DISEASE
diabetes charcot,DISEASE
infections,DISEASE
bilious bloody,DISEASE
cough,DISEASE
cellulitis,DISEASE
Vancomycin cellulitis,CHEMICAL
osteolysis,DISEASE
infection,DISEASE
Vancomycin,CHEMICAL
Zosyn,CHEMICAL
ulcer,DISEASE
abscess,DISEASE
sensitivites Cipro,CHEMICAL
ceftriaxone,CHEMICAL
Zosyn,CHEMICAL
Cipro,CHEMICAL
cocci,CHEMICAL
Keflex,CHEMICAL
pain,DISEASE
Diabetic Ketoacidosis,DISEASE
glucose,CHEMICAL
lactate,CHEMICAL
Diabetic Ketoacidosis,DISEASE
glucose,CHEMICAL
lantus,CHEMICAL
glucose,CHEMICAL
glucose,CHEMICAL
Anemia,DISEASE
ulcer,DISEASE
ferrous sulfate anemia,CHEMICAL
erythema multiforme,DISEASE
allergy,DISEASE
allergy,DISEASE
Lisinopril Lantus,CHEMICAL
Humalog,CHEMICAL
Docusate Sodium,CHEMICAL
Sulfate Iron,CHEMICAL
Oxycodone Acetaminophen,CHEMICAL
Lisinopril,CHEMICAL
Rash,DISEASE
Camphor Menthol Lotion,CHEMICAL
pruritis Ciprofloxacin,CHEMICAL
Cephalexin,CHEMICAL
Capsule,CHEMICAL
Humalog,CHEMICAL
glucose,CHEMICAL
glucose,CHEMICAL
Lantus,CHEMICAL
Lantus,CHEMICAL
Diabetic Ketoacidosis Diabetic foot ulcer infection,DISEASE
Charcot,DISEASE
rash,DISEASE
FSBG,CHEMICAL
Diabetic Ketoacidosis left foot infection,DISEASE
glucose,CHEMICAL
piperacillin tazobactam,CHEMICAL
vancomycin,CHEMICAL
infection,DISEASE
pneumonia,DISEASE
ciprofloxacin cephalexin,CHEMICAL
rash,DISEASE
rash,DISEASE
piperacillin tazobactam,CHEMICAL
allergy,DISEASE
allergy,DISEASE
Ciprofloxacin,CHEMICAL
Cephalexin,CHEMICAL
Glargine lantus,CHEMICAL
fever,DISEASE
headedness,DISEASE
Allergies,DISEASE
STEMI,CHEMICAL
Chest Pain,DISEASE
Illness tobacco abuse pulmonary embolism neurofibromatosis alcohol abuse,DISEASE
STEMI,CHEMICAL
chest pain,DISEASE
nausea diaphoresis,DISEASE
pain,DISEASE
heparin,CHEMICAL
Reopro,CHEMICAL
Plavix,CHEMICAL
dopamine,CHEMICAL
Heparin,CHEMICAL
hematemesis,DISEASE
Hypertension Pulmonary embolism,DISEASE
tumor,DISEASE
Hypothyroidism Pneumonia Hypercalcemia Alcoholism Schizoaffective disorder,DISEASE
Alcohol,CHEMICAL
death,DISEASE
neurofibromas,DISEASE
CTAB wheezes rales rhonchi,CHEMICAL
clubbing cyanosis edema,DISEASE
cocaine,CHEMICAL
INTUBA,CHEMICAL
CREAT,CHEMICAL
ventricular couplets Left axis deviation Anterior waves with late transition consistent with prior anterior myocardial infarction,DISEASE
multi vessel disease,DISEASE
PTCA,CHEMICAL
dopamine,CHEMICAL
dopamine,CHEMICAL
left ventricular systolic dysfunction,DISEASE
aortic valve stenosis mitral valve,DISEASE
mitral regurgitation left ventricular inflow pattern suggests impaired relaxation estimated pulmonary artery systolic pressure normal There anterior space which most,DISEASE
pericardial effusion,DISEASE
tamponade,DISEASE
hypothyroidism,DISEASE
STEMI,CHEMICAL
hypotension,DISEASE
hypotensive,DISEASE
dopamine,CHEMICAL
levophed,CHEMICAL
hypotension,DISEASE
uptitration pressors,CHEMICAL
sepsis,DISEASE
adrenal insufficiency,DISEASE
cortisol,CHEMICAL
dopamine,CHEMICAL
hypertensive,DISEASE
carvedilol lisinopril,CHEMICAL
hypotension,DISEASE
hypotension,DISEASE
STEMI,CHEMICAL
shock,DISEASE
potassium,CHEMICAL
respiratory alkalosis,DISEASE
metabolic acidemia,DISEASE
cardiogenic shock,DISEASE
bicarb,CHEMICAL
bicarb,CHEMICAL
hypotension,DISEASE
metabolic disturbance,DISEASE
adrenal insufficiency,DISEASE
Plavix,CHEMICAL
carvedilol lisinopril,CHEMICAL
hypotension,DISEASE
tumor,DISEASE
Hypotensive,DISEASE
dopamine,CHEMICAL
hypotension,DISEASE
carvedilol lisinopril,CHEMICAL
dopamine,CHEMICAL
sinus tachycardia,DISEASE
NSVT,DISEASE
dopamine uptitration,CHEMICAL
carvedilol,CHEMICAL
vessel disease,DISEASE
iliac disease,DISEASE
levothyroxine,CHEMICAL
levothyroxine,CHEMICAL
chest pain bleeding,DISEASE
Toprol,CHEMICAL
Albuterol,CHEMICAL
Clopidogrel,CHEMICAL
Aspirin,CHEMICAL
Atorvastatin Calcium,CHEMICAL
Levothyroxine Sodium,CHEMICAL
Pantoprazole Sodium,CHEMICAL
Quetiapine Fumarate,CHEMICAL
Lisinopril,CHEMICAL
Carvedilol,CHEMICAL
Albuterol,CHEMICAL
shortness breath wheezing,DISEASE
Myocardial Infarction Malignant peripheral nerve sheath tumor Hypothyroidism Neurofibromatosis Cardiogenic shock Anorectal bleeding,DISEASE
chest pain shortness breath,DISEASE
hypotension,DISEASE
malignancy,DISEASE
Hypothyroidism,DISEASE
chest pain STEMI,DISEASE
STEMI,CHEMICAL
STEMI,CHEMICAL
left pain,DISEASE
shortness breath nausea vomiting,DISEASE
plavix,CHEMICAL
nitro,CHEMICAL
heparin nitro,CHEMICAL
morphine metoprolol,CHEMICAL
chronic kidney disease,DISEASE
plavix,CHEMICAL
pain,DISEASE
chest pain shortness breath,DISEASE
pain,DISEASE
stroke,DISEASE
venous thrombosis pulmonary embolism bleeding,DISEASE
myalgias,DISEASE
fevers chills rigors,DISEASE
cough,DISEASE
pain,DISEASE
absence dyspnea exertion paroxysmal nocturnal dyspnea orthopnea ankle edema palpitations syncope presyncope,DISEASE
knee pain,DISEASE
Diabetes Dyslipidemia Hypertension,DISEASE
STEMI,CHEMICAL
STEMI,CHEMICAL
lower pain Hypertension dyslipidemia Type diabetes,DISEASE
peripheral neuropathy,DISEASE
parkinsonism,DISEASE
palsy,DISEASE
anemia,DISEASE
arthritis,DISEASE
diabetes,DISEASE
cancers strokes,DISEASE
pink pallor cyanosis,DISEASE
tenderness,DISEASE
edema,DISEASE
dermatitis ulcers scars xanthomas,DISEASE
Glucose,CHEMICAL
Glucose,CHEMICAL
Calcium,CHEMICAL
Glucose Lactate,CHEMICAL
stenosis,DISEASE
stenosis,DISEASE
PTCA,CHEMICAL
Promus,CHEMICAL
PTCA,CHEMICAL
vessel coronary artery disease,DISEASE
Promus,CHEMICAL
Plavix,CHEMICAL
statin,CHEMICAL
atrial septal defect,DISEASE
left ventricular hypertrophy left ventricular cavity,DISEASE
left ventricular systolic dysfunction,DISEASE
ventricular septal defect Right ventricular chamber size free wall motion normal aortic root mildly dilated sinus level aortic arch mildly dilated aortic valve leaflets mildly thickened aortic stenosis,DISEASE
aortic regurgitation,DISEASE
mitral annular calcification,DISEASE
LVOT obstruction aortic stenosis LVOT,DISEASE
diameter Ther small bland appearing mobile elements,DISEASE
mitral regurgitation,DISEASE
hypertension,DISEASE
pericardial effusion,DISEASE
STEMI,CHEMICAL
STEMI,CHEMICAL
STEMI,CHEMICAL
aspirin plavix,CHEMICAL
Hypertension,DISEASE
valsartan metoprolol,CHEMICAL
amlodipine,CHEMICAL
clonidine,CHEMICAL
Hyperlipidemia,DISEASE
simvastatin,CHEMICAL
Gemfibrozil,CHEMICAL
kidney disease,DISEASE
acetylcysteine,CHEMICAL
creatinine,CHEMICAL
anemia,DISEASE
chronic microcytic anemia,DISEASE
pain,DISEASE
terazosin finasteride,CHEMICAL
Aspirin,CHEMICAL
Pravastatin,CHEMICAL
Terazosin Valsartan,CHEMICAL
Gemfibrozil,CHEMICAL
Finasteride,CHEMICAL
Atenolol,CHEMICAL
Omeprazole,CHEMICAL
Hydrochlorothiazide,CHEMICAL
Aspirin,CHEMICAL
Terazosin,CHEMICAL
Pravastatin,CHEMICAL
Valsartan,CHEMICAL
Gemfibrozil,CHEMICAL
Metoprolol Succinate,CHEMICAL
Omeprazole,CHEMICAL
Clopidogrel,CHEMICAL
Plavix,CHEMICAL
Amlodipine,CHEMICAL
Myocardial Infarction Hypertention Diabetes mellitus Coronary Artery Disease Chronic Kidney Disease,DISEASE
Plavix aspirin,CHEMICAL
Plavix,CHEMICAL
Plavix,CHEMICAL
aspirin,CHEMICAL
Pravastatin,CHEMICAL
Valsartan,CHEMICAL
Atenolol,CHEMICAL
Metoprolol,CHEMICAL
Plavix,CHEMICAL
bacterial endocarditis septic pulmonary emboli,DISEASE
pleural effusion,DISEASE
empyema,DISEASE
infection,DISEASE
tricuspid endocarditis,DISEASE
septic pulmonary emboli,DISEASE
pain,DISEASE
pain,DISEASE
chest pain,DISEASE
shortness breath,DISEASE
pleuritic pain,DISEASE
cough fever,DISEASE
pain,DISEASE
nausea vomiting,DISEASE
Methadone,CHEMICAL
methadone,CHEMICAL
EtOH,CHEMICAL
distress tachypneic somnolent Dilaudid Chest Clear scattered rhonchi decreased bases Tachycardic systolic murmur Soft gravid Back tenderness focal spinal tenderness edema,DISEASE
nitrite,CHEMICAL
OSMOLAL,CHEMICAL
PHOS,CHEMICAL
BILI,CHEMICAL
CREAT,CHEMICAL
Endocarditis,DISEASE
Vanco,CHEMICAL
MSSA,DISEASE
Oxacillin gentamycin,CHEMICAL
Oxacillin,CHEMICAL
renal liver function,DISEASE
infection,DISEASE
knee pain,DISEASE
ortho,CHEMICAL
effusion,DISEASE
knee joint effusion,DISEASE
Percocet pain,CHEMICAL
empyema,DISEASE
pleural effusions,DISEASE
empyema,DISEASE
splenic abscess,DISEASE
empyema,DISEASE
pulm,CHEMICAL
tooth pain,DISEASE
Substance,CHEMICAL
pain,DISEASE
Methadone,CHEMICAL
Morphine pain,CHEMICAL
Methadone,CHEMICAL
Morphine,CHEMICAL
Percocet,CHEMICAL
pain,DISEASE
knee pain,DISEASE
Percocet,CHEMICAL
Methadone,CHEMICAL
Methadone,CHEMICAL
nicotine,CHEMICAL
heparin,CHEMICAL
Methadone,CHEMICAL
Methadone,CHEMICAL
dopamine,CHEMICAL
dopamine,CHEMICAL
left ventricular systolic dysfunction,DISEASE
aortic valve stenosis mitral valve,DISEASE
mitral regurgitation left ventricular inflow pattern suggests impaired relaxation estimated pulmonary artery systolic pressure normal There anterior space which most,DISEASE
pericardial effusion,DISEASE
tamponade,DISEASE
hypothyroidism,DISEASE
STEMI,CHEMICAL
hypotension,DISEASE
hypotensive,DISEASE
dopamine,CHEMICAL
levophed,CHEMICAL
hypotension,DISEASE
uptitration pressors,CHEMICAL
sepsis,DISEASE
adrenal insufficiency,DISEASE
cortisol,CHEMICAL
dopamine,CHEMICAL
hypertensive,DISEASE
carvedilol lisinopril,CHEMICAL
hypotension,DISEASE
hypotension,DISEASE
STEMI,CHEMICAL
shock,DISEASE
potassium,CHEMICAL
respiratory alkalosis,DISEASE
metabolic acidemia,DISEASE
cardiogenic shock,DISEASE
bicarb,CHEMICAL
bicarb,CHEMICAL
hypotension,DISEASE
metabolic disturbance,DISEASE
adrenal insufficiency,DISEASE
Plavix,CHEMICAL
carvedilol lisinopril,CHEMICAL
hypotension,DISEASE
tumor,DISEASE
Hypotensive,DISEASE
dopamine,CHEMICAL
hypotension,DISEASE
carvedilol lisinopril,CHEMICAL
dopamine,CHEMICAL
sinus tachycardia,DISEASE
NSVT,DISEASE
dopamine uptitration,CHEMICAL
carvedilol,CHEMICAL
vessel disease,DISEASE
iliac disease,DISEASE
levothyroxine,CHEMICAL
levothyroxine,CHEMICAL
chest pain bleeding,DISEASE
Toprol,CHEMICAL
Albuterol,CHEMICAL
Clopidogrel,CHEMICAL
Aspirin,CHEMICAL
Atorvastatin Calcium,CHEMICAL
Levothyroxine Sodium,CHEMICAL
Pantoprazole Sodium,CHEMICAL
Quetiapine Fumarate,CHEMICAL
Lisinopril,CHEMICAL
Carvedilol,CHEMICAL
Albuterol,CHEMICAL
shortness breath wheezing,DISEASE
Myocardial Infarction Malignant peripheral nerve sheath tumor Hypothyroidism Neurofibromatosis Cardiogenic shock Anorectal bleeding,DISEASE
chest pain shortness breath,DISEASE
hypotension,DISEASE
malignancy,DISEASE
Hypothyroidism,DISEASE
chest pain STEMI,DISEASE
STEMI,CHEMICAL
STEMI,CHEMICAL
left pain,DISEASE
shortness breath nausea vomiting,DISEASE
plavix,CHEMICAL
nitro,CHEMICAL
heparin nitro,CHEMICAL
morphine metoprolol,CHEMICAL
chronic kidney disease,DISEASE
plavix,CHEMICAL
pain,DISEASE
chest pain shortness breath,DISEASE
pain,DISEASE
stroke,DISEASE
venous thrombosis pulmonary embolism bleeding,DISEASE
myalgias,DISEASE
fevers chills rigors,DISEASE
cough,DISEASE
pain,DISEASE
absence dyspnea exertion paroxysmal nocturnal dyspnea orthopnea ankle edema palpitations syncope presyncope,DISEASE
knee pain,DISEASE
Diabetes Dyslipidemia Hypertension,DISEASE
STEMI,CHEMICAL
STEMI,CHEMICAL
lower pain Hypertension dyslipidemia Type diabetes,DISEASE
peripheral neuropathy,DISEASE
parkinsonism,DISEASE
palsy,DISEASE
anemia,DISEASE
arthritis,DISEASE
diabetes,DISEASE
cancers strokes,DISEASE
pink pallor cyanosis,DISEASE
tenderness,DISEASE
edema,DISEASE
dermatitis ulcers scars xanthomas,DISEASE
Glucose,CHEMICAL
Glucose,CHEMICAL
Calcium,CHEMICAL
Glucose Lactate,CHEMICAL
stenosis,DISEASE
stenosis,DISEASE
PTCA,CHEMICAL
Promus,CHEMICAL
PTCA,CHEMICAL
vessel coronary artery disease,DISEASE
Promus,CHEMICAL
Plavix,CHEMICAL
statin,CHEMICAL
atrial septal defect,DISEASE
left ventricular hypertrophy left ventricular cavity,DISEASE
left ventricular systolic dysfunction,DISEASE
ventricular septal defect Right ventricular chamber size free wall motion normal aortic root mildly dilated sinus level aortic arch mildly dilated aortic valve leaflets mildly thickened aortic stenosis,DISEASE
aortic regurgitation,DISEASE
mitral annular calcification,DISEASE
LVOT obstruction aortic stenosis LVOT,DISEASE
diameter Ther small bland appearing mobile elements,DISEASE
mitral regurgitation,DISEASE
hypertension,DISEASE
pericardial effusion,DISEASE
STEMI,CHEMICAL
STEMI,CHEMICAL
STEMI,CHEMICAL
aspirin plavix,CHEMICAL
Hypertension,DISEASE
valsartan metoprolol,CHEMICAL
amlodipine,CHEMICAL
clonidine,CHEMICAL
Hyperlipidemia,DISEASE
simvastatin,CHEMICAL
Gemfibrozil,CHEMICAL
kidney disease,DISEASE
acetylcysteine,CHEMICAL
creatinine,CHEMICAL
anemia,DISEASE
chronic microcytic anemia,DISEASE
pain,DISEASE
terazosin finasteride,CHEMICAL
Aspirin,CHEMICAL
Pravastatin,CHEMICAL
Terazosin Valsartan,CHEMICAL
Gemfibrozil,CHEMICAL
Finasteride,CHEMICAL
Atenolol,CHEMICAL
Omeprazole,CHEMICAL
Hydrochlorothiazide,CHEMICAL
Aspirin,CHEMICAL
Terazosin,CHEMICAL
Pravastatin,CHEMICAL
Valsartan,CHEMICAL
Gemfibrozil,CHEMICAL
Metoprolol Succinate,CHEMICAL
Omeprazole,CHEMICAL
Clopidogrel,CHEMICAL
Plavix,CHEMICAL
Amlodipine,CHEMICAL
Myocardial Infarction Hypertention Diabetes mellitus Coronary Artery Disease Chronic Kidney Disease,DISEASE
Plavix aspirin,CHEMICAL
Plavix,CHEMICAL
Plavix,CHEMICAL
aspirin,CHEMICAL
Pravastatin,CHEMICAL
Valsartan,CHEMICAL
Atenolol,CHEMICAL
Metoprolol,CHEMICAL
Plavix,CHEMICAL
bacterial endocarditis septic pulmonary emboli,DISEASE
pleural effusion,DISEASE
empyema,DISEASE
infection,DISEASE
tricuspid endocarditis,DISEASE
septic pulmonary emboli,DISEASE
pain,DISEASE
pain,DISEASE
chest pain,DISEASE
shortness breath,DISEASE
pleuritic pain,DISEASE
cough fever,DISEASE
pain,DISEASE
nausea vomiting,DISEASE
Methadone,CHEMICAL
methadone,CHEMICAL
EtOH,CHEMICAL
distress tachypneic somnolent Dilaudid Chest Clear scattered rhonchi decreased bases Tachycardic systolic murmur Soft gravid Back tenderness focal spinal tenderness edema,DISEASE
nitrite,CHEMICAL
OSMOLAL,CHEMICAL
PHOS,CHEMICAL
BILI,CHEMICAL
CREAT,CHEMICAL
Endocarditis,DISEASE
Vanco,CHEMICAL
MSSA,DISEASE
Oxacillin gentamycin,CHEMICAL
Oxacillin,CHEMICAL
renal liver function,DISEASE
infection,DISEASE
knee pain,DISEASE
ortho,CHEMICAL
effusion,DISEASE
knee joint effusion,DISEASE
Percocet pain,CHEMICAL
empyema,DISEASE
pleural effusions,DISEASE
empyema,DISEASE
splenic abscess,DISEASE
empyema,DISEASE
pulm,CHEMICAL
tooth pain,DISEASE
Substance,CHEMICAL
pain,DISEASE
Methadone,CHEMICAL
Morphine pain,CHEMICAL
Methadone,CHEMICAL
Morphine,CHEMICAL
Percocet,CHEMICAL
pain,DISEASE
knee pain,DISEASE
Percocet,CHEMICAL
Methadone,CHEMICAL
Methadone,CHEMICAL
nicotine,CHEMICAL
heparin,CHEMICAL
Methadone,CHEMICAL
Methadone,CHEMICAL
endocarditis,DISEASE
Right knee effusion,DISEASE
fevers chills vaginal bleeding,DISEASE
chills dysuria,DISEASE
fevers chills,DISEASE
constipation,DISEASE
rash,DISEASE
cough pain diarrhea sore throat,DISEASE
sinus pain pain bites,DISEASE
photophobia,DISEASE
hypotensive,DISEASE
urosepsis,DISEASE
pressors,CHEMICAL
Levofloxacin,CHEMICAL
urosepsis,DISEASE
smoking alcohol,CHEMICAL
tenderness,DISEASE
dullness,DISEASE
vertebral tenderness ache,DISEASE
tenderness tenderness,DISEASE
rash,DISEASE
CREAT,CHEMICAL
UROBILNGN LEUK,CHEMICAL
BILI,CHEMICAL
perinephric abscess,DISEASE
Gallbladder wall edema,DISEASE
gallstones sludge pericholecystic,CHEMICAL
acalculus cholecystitis,DISEASE
pyelonephritis,DISEASE
hydronephrosis perinephric fluid collection abscess,DISEASE
pleural effusions,DISEASE
atelectasis,DISEASE
atelectasis,DISEASE
pneumonitis,DISEASE
fevers chills dysuria,DISEASE
hypotensive,DISEASE
Pyelonephritis,DISEASE
Levofloxacin,CHEMICAL
Levofloxacin,CHEMICAL
Rash,DISEASE
dermatitis,DISEASE
bite meningitis,DISEASE
iron deficiency,DISEASE
Levofloxacin,CHEMICAL
Camphor Menthol Lotion,CHEMICAL
pruritis,DISEASE
Levofloxacin,CHEMICAL
Diphenhydramine,CHEMICAL
pruritis,DISEASE
itchiness,DISEASE
Capsule,CHEMICAL
Levofloxacin,CHEMICAL
Urosepsis Iron,DISEASE
pain,DISEASE
abdominal pain,DISEASE
urination blood urine shaking,DISEASE
shortness breath,DISEASE
fever,DISEASE
iron,CHEMICAL
iron,CHEMICAL
iron Levofloxacin,CHEMICAL
urinary tract infections,DISEASE
bowel movements,DISEASE
urinary tract infections,DISEASE
Respiratory distress Pulmonary emboli,DISEASE
Heparin,CHEMICAL
hypoxia,DISEASE
Hypertension,DISEASE
Alcohol abuse,DISEASE
hepatitis,DISEASE
smoking,CHEMICAL
stroke,DISEASE
ruptured aneurysm,DISEASE
ovarian cancer,DISEASE
nystagmus,DISEASE
icterus,DISEASE
Pulmonary Lungs,DISEASE
organomegaly,DISEASE
abnormal movements sensory deficits light touch throughout cerebellar nystagmus dysarthria,DISEASE
tremor,DISEASE
CREAT,CHEMICAL
Iron,CHEMICAL
Folate Vitamin ECHO left ventricular cavity unusually small suboptimal,DISEASE
